whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,instructsurpA1,instructsurpA2,newKey,taskTextSource,surpriseFaces,new,FriendlyKey,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,friendly_block_loop.thisRepN,friendly_block_loop.thisTrialN,friendly_block_loop.thisN,friendly_block_loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,prac_blockText.started,prac_blockText.stopped,prac_reminder_text.started,prac_reminder_text.stopped,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,prac_reminder_keyResp.started,prac_reminder_keyResp.stopped,initFixation_img.started,initFixation_img.stopped,ISI,bigFace.started,bigFace.stopped,cover_background_2.started,cover_background_2.stopped,prac_centerImg.started,prac_centerImg.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.rt,prac_stim_keyResp.started,prac_stim_keyResp.stopped,accuracy,prac_blockFeed_text.started,prac_blockFeed_text.stopped,prac_pressContinue.started,prac_pressContinue.stopped,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.stopped,task_blockText.started,task_blockText.stopped,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,task_blockReminders_keyResp.started,task_blockReminders_keyResp.stopped,bigFace_2.started,bigFace_2.stopped,cover_background.started,cover_background.stopped,task_centerImg.started,task_centerImg.stopped,task_fixImg.started,task_fixImg.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,task1_stim_keyResp.started,task1_stim_keyResp.stopped,blockFeedCat,task_blockFeed_text.started,task_blockFeed_text.stopped,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,task_blockFeed_keyResp.started,task_blockFeed_keyResp.stopped,fix.started,fix.stopped,errorNumbers_text_2.started,errorNumbers_text_2.stopped,textbox_2.text,textbox_2.started,textbox_2.stopped,errorN_key_resp_2.keys,errorN_key_resp_2.rt,errorN_key_resp_2.started,errorN_key_resp_2.stopped,instruct_surprise1.started,instruct_surprise1.stopped,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instructMainTask_text.started,instructMainTask_text.stopped,instructMainTask_keyResp.keys,instructMainTask_keyResp.rt,instructMainTask_keyResp.started,instructMainTask_keyResp.stopped,stimulus.started,stimulus.stopped,instructsurpA1_right.started,instructsurpA1_right.stopped,instructsurpA2_left.started,instructsurpA2_left.stopped,surprise_key_resp.keys,surprise_key_resp.rt,surprise_key_resp.started,surprise_key_resp.stopped,instruct_surprise1_2.started,instruct_surprise1_2.stopped,instruct_surp1_key_resp_2.keys,instruct_surp1_key_resp_2.rt,instructMainTask_text_2.started,instructMainTask_text_2.stopped,instructMainTask_keyResp_2.keys,instructMainTask_keyResp_2.rt,instructMainTask_keyResp_2.started,instructMainTask_keyResp_2.stopped,stimulus_2.started,stimulus_2.stopped,instructsurpA1_right_2.started,instructsurpA1_right_2.stopped,instructsurpA2_left_2.started,instructsurpA2_left_2.stopped,friendly_key_resp.keys,friendly_key_resp.rt,friendly_key_resp.started,friendly_key_resp.stopped,finishMessage_text.started,finishMessage_text.stopped,id,cb,friendly,date,expName,psychopyVersion,frameRate,
a_halfV_trialTable_3.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-BF-045-003-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,0,0,2,0,4,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7555110220440882,,,,,,,,,,,1,,,,,,,,,,,,,,,70.19654329994228,70.19654329994228,70.19654329994228,70.40816039999481,70.19654329994228,70.40816039999481,70.19654329994228,70.19654329994228,['1'],[0.38723550003487617],70.19654329994228,70.19654329994228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_3.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-IM-606-008-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,0,0,2,0,5,5,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8476953907815632,,,,,,,,,,,1,,,,,,,,,,,,,,,72.09730239992496,72.09730239992496,72.09730239992496,72.31021119991783,72.09730239992496,72.31021119991783,72.09730239992496,72.09730239992496,['1'],[0.34299410006497055],72.09730239992496,72.09730239992496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_3.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-BM-239-136-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,0,0,2,0,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9498997995991982,,,,,,,,,,,1,,,,,,,,,,,,,,,74.05977309995797,74.05977309995797,74.05977309995797,74.26194169989321,74.05977309995797,74.26194169989321,74.05977309995797,74.05977309995797,['8'],[0.5083307001041248],74.05977309995797,74.05977309995797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_3.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-WM-012-001-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,0,0,2,0,7,7,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9629258517034067,,,,,,,,,,,1,,,,,,,,,,,,,,,76.13495779992081,76.13495779992081,76.13495779992081,76.34744929999579,76.13495779992081,76.34744929999579,76.13495779992081,76.13495779992081,['8'],[0.5130392001010478],76.13495779992081,76.13495779992081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_3.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-WF-210-086-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,0,0,2,0,8,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5380761523046091,,,,,,,,,,,0,,,,,,,,,,,,,,,78.21760749991518,78.21760749991518,78.21760749991518,78.43310819996987,78.21760749991518,78.43310819996987,78.21760749991518,78.21760749991518,['8'],[0.2701127000618726],78.21760749991518,78.21760749991518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_3.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-MF-303-013-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,0,0,2,0,9,9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81062124248497,,,,,,,,,,,1,,,,,,,,,,,,,,,79.88630019989796,79.88630019989796,79.88630019989796,80.10113939992152,79.88630019989796,80.10113939992152,79.88630019989796,79.88630019989796,['1'],[0.4739809001330286],79.88630019989796,79.88630019989796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_3.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-BM-207-024-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,0,0,2,0,10,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6763527054108218,,,,,,,,,,,1,,,,,,,,,,,,,,,81.84367809991818,81.84367809991818,81.84367809991818,82.05308349989355,81.84367809991818,82.05308349989355,81.84367809991818,81.84367809991818,['1'],[0.42091540014371276],81.84367809991818,81.84367809991818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_3.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-WF-207-014-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,0,0,2,0,11,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7394789579158316,,,,,,,,,,,1,,,,,,,,,,,,,,,83.67823869991116,83.67823869991116,83.67823869991116,83.8882803999586,83.67823869991116,83.8882803999586,83.67823869991116,83.67823869991116,['1'],[0.5062001001788303],83.67823869991116,83.67823869991116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_3.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-BM-241-235-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,0,0,2,0,12,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6983967935871742,,,,,,,,,,,1,,,,,,,,,,,,,,,85.53872799989767,85.53872799989767,85.53872799989767,85.74029259989038,85.53872799989767,85.74029259989038,85.53872799989767,85.53872799989767,['1'],[0.4536112000932917],85.53872799989767,85.53872799989767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_3.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-MM-321-021-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,0,0,2,0,13,13,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5561122244488979,,,,,,,,,,,1,,,,,,,,,,,,,,,87.3644159999676,87.3644159999676,87.3644159999676,87.57534199999645,87.3644159999676,87.57534199999645,87.3644159999676,87.3644159999676,['8'],[0.6119583001127467],87.3644159999676,87.3644159999676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_3.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-BM-227-191-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,0,0,2,0,14,14,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8006012024048095,,,,,,,,,,,1,,,,,,,,,,,,,,,89.0671202999074,89.0671202999074,89.0671202999074,89.2769302999368,89.0671202999074,89.2769302999368,89.0671202999074,89.0671202999074,['8'],[0.445274900062941],89.0671202999074,89.0671202999074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_3.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-MF-321-003-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,0,0,2,0,15,15,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7374749498997997,,,,,,,,,,,1,,,,,,,,,,,,,,,91.00598999997601,91.00598999997601,91.00598999997601,91.21227939997334,91.00598999997601,91.21227939997334,91.00598999997601,91.00598999997601,['8'],[0.25106780021451414],91.00598999997601,91.00598999997601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_3.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-BM-228-145-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,0,0,2,0,16,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7905811623246493,,,,,,,,,,,1,,,,,,,,,,,,,,,92.87993869988713,92.87993869988713,92.87993869988713,93.0809098999016,92.87993869988713,93.0809098999016,92.87993869988713,92.87993869988713,['1'],[0.34372690017335117],92.87993869988713,92.87993869988713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_3.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-AF-202-122-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,0,0,2,0,17,17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6032064128256514,,,,,,,,,,,1,,,,,,,,,,,,,,,94.79119899997022,94.79119899997022,94.79119899997022,94.99951269989833,94.79119899997022,94.99951269989833,94.79119899997022,94.79119899997022,['1'],[0.44909670017659664],94.79119899997022,94.79119899997022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_3.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-IM-703-182-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,0,0,2,0,18,18,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9448897795591182,,,,,,,,,,,1,,,,,,,,,,,,,,,96.5404000999406,96.5404000999406,96.5404000999406,96.75131789990701,96.5404000999406,96.75131789990701,96.5404000999406,96.5404000999406,['8'],[0.5398093000985682],96.5404000999406,96.5404000999406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_3.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-BM-200-046-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,0,0,2,0,19,19,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7414829659318636,,,,,,,,,,,1,,,,,,,,,,,,,,,98.61875729996245,98.61875729996245,98.61875729996245,98.81991839990951,98.61875729996245,98.81991839990951,98.61875729996245,98.61875729996245,['8'],[0.39731830009259284],98.61875729996245,98.61875729996245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_3.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-WM-255-219-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,0,0,2,0,20,20,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1.756513026052104,,,,,,,,,,,1,,,,,,,,,,,,,,,100.48469189996831,100.48469189996831,100.48469189996831,100.68842929997481,100.48469189996831,100.68842929997481,100.48469189996831,100.48469189996831,['8'],[0.3555312000680715],100.48469189996831,100.48469189996831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_3.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-MF-335-002-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,0,0,2,0,21,21,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8837675350701402,,,,,,,,,,,0,,,,,,,,,,,,,,,102.39024909993168,102.39024909993168,102.39024909993168,102.59058359998744,102.39024909993168,102.59058359998744,102.39024909993168,102.39024909993168,['8'],[0.321522300131619],102.39024909993168,102.39024909993168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_3.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-AF-210-050-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,0,0,2,0,22,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5190380761523048,,,,,,,,,,,1,,,,,,,,,,,,,,,104.3905827999115,104.3905827999115,104.3905827999115,104.59260989993345,104.3905827999115,104.59260989993345,104.3905827999115,104.3905827999115,['1'],[0.5290066001471132],104.3905827999115,104.3905827999115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_3.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-IM-701-312-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,0,0,2,0,23,23,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8306613226452906,,,,,,,,,,,1,,,,,,,,,,,,,,,106.04303379997145,106.04303379997145,106.04303379997145,106.24393469991628,106.04303379997145,106.24393469991628,106.04303379997145,106.04303379997145,['1'],[0.42856830020900816],106.04303379997145,106.04303379997145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_3.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-IM-659-359-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,0,0,2,0,24,24,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7414829659318636,,,,,,,,,,,1,,,,,,,,,,,,,,,108.0184450999368,108.0184450999368,108.0184450999368,108.22918669995852,108.0184450999368,108.22918669995852,108.0184450999368,108.0184450999368,['8'],[0.5189354000613093],108.0184450999368,108.0184450999368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_3.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-WM-038-003-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,0,0,2,0,25,25,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7104208416833666,,,,,,,,,,,1,,,,,,,,,,,,,,,109.8926005999092,109.8926005999092,109.8926005999092,110.09776529995725,109.8926005999092,110.09776529995725,109.8926005999092,109.8926005999092,['8'],[0.6114540001144633],109.8926005999092,109.8926005999092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_3.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-WM-257-161-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,0,0,2,0,26,26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5230460921843687,,,,,,,,,,,1,,,,,,,,,,,,,,,111.74507849989459,111.74507849989459,111.74507849989459,111.94977819989435,111.74507849989459,111.94977819989435,111.74507849989459,111.74507849989459,['8'],[0.6468976001488045],111.74507849989459,111.74507849989459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_3.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-LF-203-066-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,0,0,2,0,27,27,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8496993987975952,,,,,,,,,,,1,,,,,,,,,,,,,,,113.39992589992471,113.39992589992471,113.39992589992471,113.60179649991915,113.39992589992471,113.60179649991915,113.39992589992471,113.39992589992471,['8'],[0.5279670001473278],113.39992589992471,113.39992589992471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_3.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-BM-027-001-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,0,0,2,0,28,28,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8727454909819639,,,,,,,,,,,1,,,,,,,,,,,,,,,115.36137039994355,115.36137039994355,115.36137039994355,115.56977039994672,115.36137039994355,115.56977039994672,115.36137039994355,115.36137039994355,['8'],[0.3269124000798911],115.36137039994355,115.36137039994355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_3.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-WF-031-027-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,0,0,2,0,29,29,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5040080160320641,,,,,,,,,,,1,,,,,,,,,,,,,,,117.37575419992208,117.37575419992208,117.37575419992208,117.58857589995023,117.37575419992208,117.58857589995023,117.37575419992208,117.37575419992208,['8'],[0.2810081001371145],117.37575419992208,117.37575419992208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_3.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-WM-202-107-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,0,0,2,0,30,30,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1.723446893787575,,,,,,,,,,,0,,,,,,,,,,,,,,,119.02613089990336,119.02613089990336,119.02613089990336,119.2403520999942,119.02613089990336,119.2403520999942,119.02613089990336,119.02613089990336,['8'],[0.3740756001789123],119.02613089990336,119.02613089990336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_3.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-BM-215-155-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,0,0,0,2,0,31,31,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1.540080160320641,,,,,,,,,,,1,,,,,,,,,,,,,,,120.88562749989796,120.88562749989796,120.88562749989796,121.09206999989692,120.88562749989796,121.09206999989692,120.88562749989796,120.88562749989796,['8'],[0.46752230008132756],120.88562749989796,120.88562749989796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
a_halfV_trialTable_3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,122.44893709989265,None,8,1.2205603000475094,132.43592749990057,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,A,A,2022-05-19_18h47.38.592,face_flanker_v1,2022.1.3,59.96530404823573,
