whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,firstTextA,firstLeft,firstRight,surp_csv_name,surpriseFaces,new,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,prac_blockText.started,prac_reminder_text.started,prac_reminder_keyResp.started,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,initFixation_img.started,ISI,bigFace.started,cover_background_2.started,prac_centerImg.started,prac_stim_keyResp.started,prac_centerImg.stopped,cover_background_2.stopped,bigFace.stopped,prac_stim_keyResp.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.rt,accuracy,prac_blockFeed_text.started,prac_pressContinue.started,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,ringBell_text.started,bellKey.started,bellKey.keys,bellKey.rt,task_blockText.started,task_blockReminders_keyResp.started,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,bigFace_2.started,cover_background.started,task_centerImg.started,task_fixImg.started,task1_stim_keyResp.started,task_centerImg.stopped,cover_background.stopped,bigFace_2.stopped,task_fixImg.stopped,task1_stim_keyResp.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,blockFeedCat,task_blockFeed_text.started,task_blockFeed_keyResp.started,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,ringBell_text_2.started,bellKey_2.started,bellKey_2.keys,bellKey_2.rt,errorNum_text.started,textbox_errorNum.started,errorN_key_resp.started,textbox_errorNum.text,errorN_key_resp.keys,errorN_key_resp.rt,errorPercent_text.started,textbox_errorPercent.started,errorN_key_resp_2.started,textbox_errorPercent.text,errorN_key_resp_2.keys,errorN_key_resp_2.rt,botherRate_text.started,textbox_botherRate.started,botherRate_key_resp.started,textbox_botherRate.text,botherRate_key_resp.keys,botherRate_key_resp.rt,ringBell_text_3.started,bellKey_3.started,bellKey_3.keys,bellKey_3.rt,instruct_surprise1.started,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instruct_surprise1_5.started,prac_firstSlider_2.started,text_7.started,text_8.started,prac_firstSlider_2.response,prac_firstSlider_2.rt,instruct_surprise1_7.started,prac_firstSlider_3.started,text_9.started,text_10.started,prac_firstSlider_3.response,prac_firstSlider_3.rt,task_blockText_2.started,task_blockReminders_keyResp_2.started,task_blockReminders_keyResp_2.keys,task_blockReminders_keyResp_2.rt,polygon2.started,first_surpStimuliA1.started,fStimA1.started,firstStim_sliderA1.started,first_mouseA1.started,text.started,text_2.started,firstStim_sliderA1.response,firstStim_sliderA1.rt,first_mouseA1.x,first_mouseA1.y,first_mouseA1.leftButton,first_mouseA1.midButton,first_mouseA1.rightButton,first_mouseA1.time,thisISI3,polygon.started,polygon.stopped,polygon2.stopped,ringBell_text_4.started,bellKey_4.started,bellKey_4.keys,bellKey_4.rt,finishMessage_text.started,id,cb,date,expName,psychopyVersion,frameRate,
csv_files/a_halfV_trialTable_practice.csv,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.92214760000934,400.92214760000934,400.92214760000934,8,2.8573883999779355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.79219090001425,403.79219090001425,c,176.0329875999887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-255-140-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,7,0,0,0,10,,,,,,,,,,,,,,,,,,630.2361999000132,3.7454909819639277,,,,,,,,,,,1,,,,,,,,,,579.8592871000001,579.8592871000001,8,50.34828409997863,632.3957229999942,632.3957229999942,632.3957229999942,632.3957229999942,632.3957229999942,632.5960926999978,632.7486768999952,636.2587333999982,636.2587333999982,636.2587333999982,['1'],[0.6048303999996278],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IF-714-008-1-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,7,0,1,1,31,,,,,,,,,,,,,,,,,,,3.7985971943887775,,,,,,,,,,,1,,,,,,,,,,,,,,636.2587333999982,636.2587333999982,636.2949890000164,636.2587333999982,636.2587333999982,636.4989346000075,636.6132449000143,640.1856898000115,640.1856898000115,640.1856898000115,['1'],[0.5574422999925446],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-339-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,7,0,2,2,0,,,,,,,,,,,,,,,,,,,3.655310621242485,,,,,,,,,,,1,,,,,,,,,,,,,,640.1856898000115,640.1856898000115,640.2137372000143,640.1856898000115,640.1856898000115,640.4151936999988,640.5382704999938,643.9592521000013,643.9592521000013,643.9592521000013,['1'],[0.524334399990039],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_8.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-035-024-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,7,0,3,3,14,,,,,,,,,,,,,,,,,,,3.9248496993987976,,,,,,,,,,,1,,,,,,,,,,,,,,643.9592521000013,643.9592521000013,643.9936155999894,643.9592521000013,643.9592521000013,644.1938314000145,644.3092122999951,648.0092353000073,648.0092353000073,648.0092353000073,['8'],[0.44471949999569915],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_8.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LF-211-003-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,7,0,4,4,22,,,,,,,,,,,,,,,,,,,3.8346693386773545,,,,,,,,,,,1,,,,,,,,,,,,,,648.0092353000073,648.0092353000073,648.0359329000057,648.0092353000073,648.0092353000073,648.2397846000094,648.3589405000093,651.969159100001,651.969159100001,651.969159100001,['8'],[0.5268067000142764],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-694-297-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,7,0,5,5,15,,,,,,,,,,,,,,,,,,,3.920841683366733,,,,,,,,,,,1,,,,,,,,,,,,,,651.969159100001,651.969159100001,652.0013925000094,651.969159100001,651.969159100001,652.2023057999904,652.3196334000095,656.0050133999903,656.0050133999903,656.0050133999903,['1'],[0.45254639998893254],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-224-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,7,0,6,6,9,,,,,,,,,,,,,,,,,,,3.827655310621242,,,,,,,,,,,1,,,,,,,,,,,,,,656.0050133999903,656.0050133999903,656.045978900016,656.0050133999903,656.0050133999903,656.2472970999952,656.3570738999988,659.9305853999977,659.9305853999977,659.9305853999977,['1'],[0.46526659998926334],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-201-076-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,7,0,7,7,11,,,,,,,,,,,,,,,,,,,3.7334669338677355,,,,,,,,,,,1,,,,,,,,,,,,,,659.9305853999977,659.9305853999977,659.9882943000121,659.9305853999977,659.9305853999977,660.198842200014,660.2830078999978,663.788584599999,663.788584599999,663.788584599999,['1'],[0.42005749998497777],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-201-077-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,7,0,8,8,28,,,,,,,,,,,,,,,,,,,3.9899799599198396,,,,,,,,,,,1,,,,,,,,,,,,,,663.788584599999,663.788584599999,663.8198453999939,663.788584599999,663.788584599999,664.0226858000096,664.1422960000054,667.8919330000062,667.8919330000062,667.8919330000062,['1'],[0.4792524000222329],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_8.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-245-084-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,7,0,9,9,26,,,,,,,,,,,,,,,,,,,3.753507014028056,,,,,,,,,,,1,,,,,,,,,,,,,,667.8919330000062,667.8919330000062,667.9285664999916,667.8919330000062,667.8919330000062,668.1289237999881,668.243639399996,671.774047999992,671.774047999992,671.774047999992,['8'],[0.44737439998425543],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-202-063-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,7,0,10,10,17,,,,,,,,,,,,,,,,,,,3.9939879759519035,,,,,,,,,,,1,,,,,,,,,,,,,,671.774047999992,671.774047999992,671.7959929000062,671.774047999992,671.774047999992,671.9986684999894,672.1275299999979,675.8869798000087,675.8869798000087,675.8869798000087,['1'],[0.48949700000230223],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MM-309-027-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,7,0,11,11,6,,,,,,,,,,,,,,,,,,,3.8927855711422845,,,,,,,,,,,1,,,,,,,,,,,,,,675.8869798000087,675.8869798000087,675.9227078999975,675.8869798000087,675.8869798000087,676.1252516999957,676.2398770000145,679.9122979000094,679.9122979000094,679.9122979000094,['1'],[0.42774260000442155],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-253-202-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,7,0,12,12,13,,,,,,,,,,,,,,,,,,,3.700400801603206,,,,,,,,,,,1,,,,,,,,,,,,,,679.9122979000094,679.9122979000094,679.9344115999993,679.9122979000094,679.9122979000094,680.1387779999932,680.2640116999974,683.7232770000119,683.7232770000119,683.7232770000119,['1'],[0.4103123999957461],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-214-026-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,7,0,13,13,24,,,,,,,,,,,,,,,,,,,3.751503006012024,,,,,,,,,,,1,,,,,,,,,,,,,,683.7232770000119,683.7232770000119,683.767439999996,683.7232770000119,683.7232770000119,683.9688288999896,684.0771090000053,687.5990053999994,687.5990053999994,687.5990053999994,['1'],[0.4134718000132125],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_8.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AF-251-093-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,7,0,14,14,2,,,,,,,,,,,,,,,,,,,3.8346693386773545,,,,,,,,,,,1,,,,,,,,,,,,,,687.5990053999994,687.5990053999994,687.6301862999971,687.5990053999994,687.5990053999994,687.838359299989,687.9567383000103,691.5406827999977,691.5406827999977,691.5406827999977,['8'],[0.5035919000220019],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_8.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-300-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,7,0,15,15,4,,,,,,,,,,,,,,,,,,,3.8006012024048097,,,,,,,,,,,1,,,,,,,,,,,,,,691.5406827999977,691.5406827999977,691.5884105000005,691.5406827999977,691.5406827999977,691.7914294000075,691.8907200999965,695.4557088000001,695.4557088000001,695.4557088000001,['8'],[0.41970389999914914],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_8.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-021-021-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,7,0,16,16,18,,,,,,,,,,,,,,,,,,,3.594188376753507,,,,,,,,,,,1,,,,,,,,,,,,,,695.4557088000001,695.4557088000001,695.4964502000075,695.4557088000001,695.4557088000001,695.6975443999982,695.8068958999938,699.1643005000078,699.1643005000078,699.1643005000078,['8'],[0.4672833999793511],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_8.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-035-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,7,0,17,17,8,,,,,,,,,,,,,,,,,,,3.651302605210421,,,,,,,,,,,1,,,,,,,,,,,,,,699.1643005000078,699.1643005000078,699.204911000008,699.1643005000078,699.1643005000078,699.407712699991,699.5142851000128,702.938112200005,702.938112200005,702.938112200005,['8'],[0.4296745999890845],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_8.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-025-019-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,7,0,18,18,23,,,,,,,,,,,,,,,,,,,3.6783567134268536,,,,,,,,,,,1,,,,,,,,,,,,,,702.938112200005,702.938112200005,702.9698109000165,702.938112200005,702.938112200005,703.1706925999897,703.2873831999896,706.7432449999906,706.7432449999906,706.7432449999906,['8'],[0.4371050999907311],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_8.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-304-018-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,7,0,19,19,29,,,,,,,,,,,,,,,,,,,3.6022044088176353,,,,,,,,,,,1,,,,,,,,,,,,,,706.7432449999906,706.7432449999906,706.7695180000155,706.7432449999906,706.7432449999906,706.9736689999991,707.0963982999965,710.4776146000077,710.4776146000077,710.4776146000077,['8'],[0.35964929999317974],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_8.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-658-284-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,7,0,20,20,21,,,,,,,,,,,,,,,,,,,3.7745490981963927,,,,,,,,,,,1,,,,,,,,,,,,,,710.4776146000077,710.4776146000077,710.5035067000135,710.4776146000077,710.4776146000077,710.7055685000087,710.8305677000026,714.3657717999886,714.3657717999886,714.3657717999886,['8'],[0.42692699999315664],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-700-009-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,7,0,21,21,12,,,,,,,,,,,,,,,,,,,3.571142284569138,,,,,,,,,,,1,,,,,,,,,,,,,,714.3657717999886,714.3657717999886,714.4102912000089,714.3657717999886,714.3657717999886,714.6112100000028,714.7153428000165,718.0834928000113,718.0834928000113,718.0834928000113,['1'],[0.5287056999804918],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LM-240-013-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,7,0,22,22,3,,,,,,,,,,,,,,,,,,,3.8266533066132267,,,,,,,,,,,1,,,,,,,,,,,,,,718.0834928000113,718.0834928000113,718.0919787000166,718.0834928000113,718.0834928000113,718.2918677999987,718.4358380000049,722.0323186000169,722.0323186000169,722.0323186000169,['1'],[0.5403296000149567],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_8.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LM-249-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,7,0,23,23,20,,,,,,,,,,,,,,,,,,,3.588176352705411,,,,,,,,,,,1,,,,,,,,,,,,,,722.0323186000169,722.0323186000169,722.0613241000101,722.0323186000169,722.0323186000169,722.2642938999925,722.3917423000094,725.7307307000156,725.7307307000156,725.7307307000156,['8'],[0.4542073999764398],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-229-224-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,7,0,24,24,27,,,,,,,,,,,,,,,,,,,3.843687374749499,,,,,,,,,,,1,,,,,,,,,,,,,,725.7307307000156,725.7307307000156,725.7751489999937,725.7307307000156,725.7307307000156,725.9745004000142,726.083434900007,729.7005361999909,729.7005361999909,729.7005361999909,['1'],[0.45469679997768253],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-214-075-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,7,0,25,25,19,,,,,,,,,,,,,,,,,,,3.770541082164329,,,,,,,,,,,1,,,,,,,,,,,,,,729.7005361999909,729.7005361999909,729.7323464000074,729.7005361999909,729.7005361999909,729.9344655000023,730.0529837000067,733.588692099991,733.588692099991,733.588692099991,['1'],[0.4748353000031784],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_8.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-645-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,7,0,26,26,25,,,,,,,,,,,,,,,,,,,3.5490981963927855,,,,,,,,,,,1,,,,,,,,,,,,,,733.588692099991,733.588692099991,733.6252785999968,733.588692099991,733.588692099991,733.8279427000089,733.9379658999969,737.2528556000034,737.2528556000034,737.2528556000034,['8'],[0.48011209999094717],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-311-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,7,0,27,27,30,,,,,,,,,,,,,,,,,,,3.7645290581162327,,,,,,,,,,,1,,,,,,,,,,,,,,737.2528556000034,737.2528556000034,737.2911875999998,737.2528556000034,737.2528556000034,737.4944410000171,737.6037618000119,741.1428399000142,741.1428399000142,741.1428399000142,['1'],[0.41410649998579174],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200004,B,2022-10-09_13h51.36.131,mfe_b,2022.2.4,240.29854695005966,
