whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,firstTextA,firstLeft,firstRight,surp_csv_name,surpriseFaces,new,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,prac_blockText.started,prac_reminder_text.started,prac_reminder_keyResp.started,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,initFixation_img.started,ISI,bigFace.started,cover_background_2.started,prac_stim_keyResp.started,prac_centerImg.started,prac_centerImg.stopped,cover_background_2.stopped,bigFace.stopped,prac_stim_keyResp.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.rt,accuracy,prac_blockFeed_text.started,prac_pressContinue.started,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,ringBell_text.started,bellKey.started,bellKey.keys,bellKey.rt,task_blockText.started,task_blockReminders_keyResp.started,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,bigFace_2.started,cover_background.started,task_fixImg.started,task1_stim_keyResp.started,task_centerImg.started,task_centerImg.stopped,cover_background.stopped,bigFace_2.stopped,task_fixImg.stopped,task1_stim_keyResp.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,blockFeedCat,task_blockFeed_text.started,task_blockFeed_keyResp.started,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,ringBell_text_2.started,bellKey_2.started,bellKey_2.keys,bellKey_2.rt,errorNum_text.started,textbox_errorNum.started,errorN_key_resp.started,textbox_errorNum.text,errorN_key_resp.keys,errorN_key_resp.rt,errorPercent_text.started,textbox_errorPercent.started,errorN_key_resp_2.started,textbox_errorPercent.text,errorN_key_resp_2.keys,errorN_key_resp_2.rt,botherRate_text.started,textbox_botherRate.started,botherRate_key_resp.started,textbox_botherRate.text,botherRate_key_resp.keys,botherRate_key_resp.rt,ringBell_text_3.started,bellKey_3.started,bellKey_3.keys,bellKey_3.rt,instruct_surprise1.started,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instruct_surprise1_5.started,prac_firstSlider_2.started,text_7.started,text_8.started,prac_firstSlider_2.response,prac_firstSlider_2.rt,instruct_surprise1_7.started,prac_firstSlider_3.started,text_9.started,text_10.started,prac_firstSlider_3.response,prac_firstSlider_3.rt,task_blockText_2.started,task_blockReminders_keyResp_2.started,task_blockReminders_keyResp_2.keys,task_blockReminders_keyResp_2.rt,polygon2.started,first_surpStimuliA1.started,fStimA1.started,firstStim_sliderA1.started,first_mouseA1.started,text.started,text_2.started,firstStim_sliderA1.response,firstStim_sliderA1.rt,first_mouseA1.x,first_mouseA1.y,first_mouseA1.leftButton,first_mouseA1.midButton,first_mouseA1.rightButton,first_mouseA1.time,thisISI3,polygon.started,polygon.stopped,ringBell_text_4.started,bellKey_4.started,bellKey_4.keys,bellKey_4.rt,finishMessage_text.started,finishMessage_text.stopped,id,cb,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row497.csv,,,,,,,,,,,,,,,,,,,0,4,4,0,0,20,20,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200010,B,2022-10-13_18h02.00.006,mfe_b,2022.2.4,239.63862465731833,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row2.csv,img/neutralC/CFD-BM-238-242-N.jpg,0,,,,,,,,,,,,,,,,,0,4,4,0,0,21,21,63,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4654.23176190001,4654.23176190001,4654.23176190001,0.06028149998746812,4654.23176190001,4654.23176190001,5.0,1.6394859000574797,[0.2518518518518518],[0.21203703703703702],[1],[0],[0],[1.493190599954687],0.906265664160401,4655.876338200062,4656.844902000041,,,,,,,200010,B,2022-10-13_18h02.00.006,mfe_b,2022.2.4,239.63862465731833,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row2.csv,,,,,,,,,,,,,,,,,,,0,4,4,0,0,21,21,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200010,B,2022-10-13_18h02.00.006,mfe_b,2022.2.4,239.63862465731833,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row355.csv,img/neutralC/CFD-AF-241-141-N.jpg,0,,,,,,,,,,,,,,,,,0,4,4,0,0,22,22,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4656.844902000041,4656.844902000041,4656.844902000041,0.05020229995716363,4656.844902000041,4656.844902000041,4.0,1.115125999902375,[0.08981481481481482],[0.21944444444444444],[1],[0],[0],[0.9651793000521138],1.006516290726817,4657.966391600086,4659.034212699975,,,,,,,200010,B,2022-10-13_18h02.00.006,mfe_b,2022.2.4,239.63862465731833,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row355.csv,,,,,,,,,,,,,,,,,,,0,4,4,0,0,22,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200010,B,2022-10-13_18h02.00.006,mfe_b,2022.2.4,239.63862465731833,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row66.csv,img/neutralC/CFD-AF-251-093-N.jpg,0,,,,,,,,,,,,,,,,,0,4,4,0,0,23,23,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4659.034212699975,4659.034212699975,4659.034212699975,0.04896070004906505,4659.034212699975,4659.034212699975,3.0,1.512826699996367,[-0.08611111111111111],[0.2101851851851852],[1],[0],[0],[1.367720099980943],1.011528822055138,4660.556012100074,4661.627538000001,,,,,,,200010,B,2022-10-13_18h02.00.006,mfe_b,2022.2.4,239.63862465731833,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row66.csv,,,,,,,,,,,,,,,,,,,0,4,4,0,0,23,23,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200010,B,2022-10-13_18h02.00.006,mfe_b,2022.2.4,239.63862465731833,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row453.csv,img/neutralC/CFD-AM-238-269-N.jpg,0,,,,,,,,,,,,,,,,,0,4,4,0,0,24,24,43,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4661.627538000001,4661.627538000001,4661.627538000001,0.04893319995608181,4661.627538000001,4661.627538000001,5.0,1.2708672999870032,[0.2657407407407407],[0.22777777777777777],[1],[0],[0],[1.064937200048007],1.0847117794486216,4662.9022736999905,4664.051777300076,,,,,,,200010,B,2022-10-13_18h02.00.006,mfe_b,2022.2.4,239.63862465731833,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row453.csv,,,,,,,,,,,,,,,,,,,0,4,4,0,0,24,24,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200010,B,2022-10-13_18h02.00.006,mfe_b,2022.2.4,239.63862465731833,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row236.csv,img/neutralC/CFD-IM-686-097-N.jpg,1,,,,,,,,,,,,,,,,,0,4,4,0,0,25,25,28,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4664.051777300076,4664.051777300076,4664.051777300076,0.05442549998406321,4664.051777300076,4664.051777300076,6.0,1.9480909999692813,[0.425],[0.21481481481481482],[1],[0],[0],[1.7462347999680787],0.8791979949874686,4666.005722800037,4666.95533710008,,,,,,,200010,B,2022-10-13_18h02.00.006,mfe_b,2022.2.4,239.63862465731833,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row236.csv,,,,,,,,,,,,,,,,,,,0,4,4,0,0,25,25,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200010,B,2022-10-13_18h02.00.006,mfe_b,2022.2.4,239.63862465731833,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row496.csv,img/neutralC/CFD-LM-236-163-N.jpg,1,,,,,,,,,,,,,,,,,0,4,4,0,0,26,26,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4666.95533710008,4666.95533710008,4666.95533710008,0.05685459997039288,4666.95533710008,4666.95533710008,6.0,3.568521299981512,[0.42407407407407405],[0.22592592592592592],[1],[0],[0],[3.3431455000536516],1.2,4670.528152100043,4671.800664399983,,,,,,,200010,B,2022-10-13_18h02.00.006,mfe_b,2022.2.4,239.63862465731833,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row496.csv,,,,,,,,,,,,,,,,,,,0,4,4,0,0,26,26,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200010,B,2022-10-13_18h02.00.006,mfe_b,2022.2.4,239.63862465731833,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row276.csv,img/neutralC/CFD-MF-322-020-N.jpg,0,,,,,,,,,,,,,,,,,0,4,4,0,0,27,27,58,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4671.800664399983,4671.800664399983,4671.800664399983,0.05801619996782392,4671.800664399983,4671.800664399983,5.0,1.3566621000645682,[0.2490740740740741],[0.22592592592592592],[1],[0],[0],[1.1702378999907523],0.9092731829573935,4673.164104600088,4674.153612600057,,,,,,,200010,B,2022-10-13_18h02.00.006,mfe_b,2022.2.4,239.63862465731833,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row276.csv,,,,,,,,,,,,,,,,,,,0,4,4,0,0,27,27,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200010,B,2022-10-13_18h02.00.006,mfe_b,2022.2.4,239.63862465731833,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row156.csv,img/neutralC/CFD-WM-213-076-N.jpg,0,,,,,,,,,,,,,,,,,0,4,4,0,0,28,28,32,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4674.153612600057,4674.153612600057,4674.153612600057,0.06850779999513179,4674.153612600057,4674.153612600057,6.0,1.4446727000176907,[0.4361111111111111],[0.20925925925925926],[1],[0],[0],[1.2854717000154778],0.869172932330827,4675.601249500061,4676.550196500029,,,,,,,200010,B,2022-10-13_18h02.00.006,mfe_b,2022.2.4,239.63862465731833,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row156.csv,,,,,,,,,,,,,,,,,,,0,4,4,0,0,28,28,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200010,B,2022-10-13_18h02.00.006,mfe_b,2022.2.4,239.63862465731833,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row63.csv,img/neutralC/CFD-IM-694-297-N.jpg,0,,,,,,,,,,,,,,,,,0,4,4,0,0,29,29,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4676.550196500029,4676.550196500029,4676.550196500029,0.0676345000974834,4676.550196500029,4676.550196500029,3.0,1.992544100037776,[-0.09074074074074075],[0.2222222222222222],[1],[0],[0],[1.7937035999493673],1.0776942355889723,4678.546279400005,4679.693010000046,,,,,,,200010,B,2022-10-13_18h02.00.006,mfe_b,2022.2.4,239.63862465731833,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row63.csv,,,,,,,,,,,,,,,,,,,0,4,4,0,0,29,29,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200010,B,2022-10-13_18h02.00.006,mfe_b,2022.2.4,239.63862465731833,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row185.csv,img/neutralC/CFD-IM-701-312-N.jpg,1,,,,,,,,,,,,,,,,,0,4,4,0,0,30,30,17,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4679.693010000046,4679.693010000046,4679.693010000046,0.05548570002429187,4679.693010000046,4679.693010000046,5.0,1.5534658000105992,[0.25277777777777777],[0.21296296296296297],[1],[0],[0],[1.3820492000086233],1.1097744360902257,4681.250516499975,4682.440258900053,,,,,,,200010,B,2022-10-13_18h02.00.006,mfe_b,2022.2.4,239.63862465731833,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row185.csv,,,,,,,,,,,,,,,,,,,0,4,4,0,0,30,30,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200010,B,2022-10-13_18h02.00.006,mfe_b,2022.2.4,239.63862465731833,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row301.csv,img/neutralC/CFD-WF-036-023-N.jpg,0,,,,,,,,,,,,,,,,,0,4,4,0,0,31,31,68,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4682.440258900053,4682.440258900053,4682.440258900053,0.06830120005179197,4682.440258900053,4682.440258900053,6.0,1.5931065999902785,[0.42592592592592593],[0.2175925925925926],[1],[0],[0],[1.4044353000354022],0.8521303258145364,4684.041657200083,4684.962408700027,,,,,,,200010,B,2022-10-13_18h02.00.006,mfe_b,2022.2.4,239.63862465731833,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row301.csv,,,,,,,,,,,,,,,,,,,0,4,4,0,0,31,31,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200010,B,2022-10-13_18h02.00.006,mfe_b,2022.2.4,239.63862465731833,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row510.csv,img/neutralC/CFD-MF-354-067-N.jpg,0,,,,,,,,,,,,,,,,,0,4,4,0,0,32,32,61,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4684.962408700027,4684.962408700027,4684.962408700027,0.054878200055100024,4684.962408700027,4684.962408700027,5.0,3.9429317000322044,"[0.25277777777777777, 0.25277777777777777]","[0.20185185185185187, 0.21944444444444444]","[1, 1]","[0, 0]","[0, 0]","[3.1376080999616534, 3.7179817999713123]",0.9694235588972431,4688.911396800075,4689.959136300022,,,,,,,200010,B,2022-10-13_18h02.00.006,mfe_b,2022.2.4,239.63862465731833,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row510.csv,,,,,,,,,,,,,,,,,,,0,4,4,0,0,32,32,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200010,B,2022-10-13_18h02.00.006,mfe_b,2022.2.4,239.63862465731833,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row467.csv,img/neutralC/CFD-WM-239-128-N.jpg,1,,,,,,,,,,,,,,,,,0,4,4,0,0,33,33,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4689.959136300022,4689.959136300022,4689.959136300022,0.06445539998821914,4689.959136300022,4689.959136300022,6.0,3.6436608000658453,[0.42592592592592593],[0.21481481481481482],[1],[0],[0],[3.4168473000172526],1.0095238095238095,4693.608615600038,4694.677590899984,,,,,,,200010,B,2022-10-13_18h02.00.006,mfe_b,2022.2.4,239.63862465731833,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row467.csv,,,,,,,,,,,,,,,,,,,0,4,4,0,0,33,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200010,B,2022-10-13_18h02.00.006,mfe_b,2022.2.4,239.63862465731833,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row31.csv,img/neutralC/CFD-BM-010-003-N.jpg,0,,,,,,,,,,,,,,,,,0,4,4,0,0,34,34,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4694.677590899984,4694.677590899984,4694.677590899984,0.04888999997638166,4694.677590899984,4694.677590899984,5.0,4.277674500015564,[0.2574074074074074],[0.22314814814814815],[1],[0],[0],[3.9805795000866055],1.1779448621553883,4698.961181999999,4700.218539600028,,,,,,,200010,B,2022-10-13_18h02.00.006,mfe_b,2022.2.4,239.63862465731833,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row31.csv,,,,,,,,,,,,,,,,,,,0,4,4,0,0,34,34,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200010,B,2022-10-13_18h02.00.006,mfe_b,2022.2.4,239.63862465731833,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row238.csv,img/neutralC/CFD-WM-258-125-N.jpg,0,,,,,,,,,,,,,,,,,0,4,4,0,0,35,35,71,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4700.218539600028,4700.218539600028,4700.218539600028,0.060879900003783405,4700.218539600028,4700.218539600028,6.0,1.7429002999560907,[0.42407407407407405],[0.22407407407407406],[1],[0],[0],[1.5660495000192896],0.8390977443609022,4701.965136000072,4702.888150100014,,,,,,,200010,B,2022-10-13_18h02.00.006,mfe_b,2022.2.4,239.63862465731833,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row238.csv,,,,,,,,,,,,,,,,,,,0,4,4,0,0,35,35,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200010,B,2022-10-13_18h02.00.006,mfe_b,2022.2.4,239.63862465731833,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row422.csv,img/neutralC/CFD-AM-217-085-N.jpg,1,,,,,,,,,,,,,,,,,0,4,4,0,0,36,36,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4702.888150100014,4702.888150100014,4702.888150100014,0.07062580005731434,4702.888150100014,4702.888150100014,6.0,2.8714638999663293,[0.4185185185185185],[0.22314814814814815],[1],[0],[0],[2.6744162999093533],1.048621553884712,4705.764397900086,4706.892048900016,,,,,,,200010,B,2022-10-13_18h02.00.006,mfe_b,2022.2.4,239.63862465731833,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row422.csv,,,,,,,,,,,,,,,,,,,0,4,4,0,0,36,36,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200010,B,2022-10-13_18h02.00.006,mfe_b,2022.2.4,239.63862465731833,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row302.csv,img/neutralC/CFD-LF-210-220-N.jpg,0,,,,,,,,,,,,,,,,,0,4,4,0,0,37,37,70,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4706.892048900016,4706.892048900016,4706.892048900016,0.06777580000925809,4706.892048900016,4706.892048900016,5.0,1.1412382000125945,[0.25462962962962965],[0.21574074074074073],[1],[0],[0],[0.967722300090827],0.9654135338345865,4708.04032879998,4709.073723000009,,,,,,,200010,B,2022-10-13_18h02.00.006,mfe_b,2022.2.4,239.63862465731833,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row302.csv,,,,,,,,,,,,,,,,,,,0,4,4,0,0,37,37,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200010,B,2022-10-13_18h02.00.006,mfe_b,2022.2.4,239.63862465731833,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row461.csv,img/neutralC/CFD-MF-307-002-N.jpg,0,,,,,,,,,,,,,,,,,0,4,4,0,0,38,38,66,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4709.073723000009,4709.073723000009,4709.073723000009,0.05431599996518344,4709.073723000009,4709.073723000009,2.0,2.407093600020744,[-0.2462962962962963],[0.225],[1],[0],[0],[2.2175102999899536],1.1588972431077693,4711.484748800052,4712.718471599976,,,,,,,200010,B,2022-10-13_18h02.00.006,mfe_b,2022.2.4,239.63862465731833,
,,,,,,,,,,,,half_surp_table8.csv,Old or New?,Old,New,csv_files/surprise_csv_files/surpriseTable_row461.csv,,,,,,,,,,,,,,,,,,,0,4,4,0,0,38,38,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200010,B,2022-10-13_18h02.00.006,mfe_b,2022.2.4,239.63862465731833,
