whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,firstTextA,firstLeft,firstRight,surp_csv_name,surpriseFaces,new,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,prac_blockText.started,prac_reminder_text.started,prac_reminder_keyResp.started,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,initFixation_img.started,ISI,bigFace.started,cover_background_2.started,prac_stim_keyResp.started,prac_centerImg.started,prac_centerImg.stopped,cover_background_2.stopped,bigFace.stopped,prac_stim_keyResp.stopped,prac_stim_keyResp.keys,accuracy,prac_stim_keyResp.rt,prac_blockFeed_text.started,prac_pressContinue.started,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,ringBell_text.started,bellKey.started,bellKey.keys,bellKey.rt,task_blockText.started,task_blockReminders_keyResp.started,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,bigFace_2.started,cover_background.started,task_centerImg.started,task_fixImg.started,task1_stim_keyResp.started,task_centerImg.stopped,cover_background.stopped,bigFace_2.stopped,task_fixImg.stopped,task1_stim_keyResp.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,blockFeedCat,task_blockFeed_text.started,task_blockFeed_keyResp.started,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,ringBell_text_2.started,bellKey_2.started,bellKey_2.keys,bellKey_2.rt,errorNum_text.started,textbox_errorNum.started,errorN_key_resp.started,textbox_errorNum.text,errorN_key_resp.keys,errorN_key_resp.rt,errorPercent_text.started,textbox_errorPercent.started,errorN_key_resp_2.started,textbox_errorPercent.text,errorN_key_resp_2.keys,errorN_key_resp_2.rt,botherRate_text.started,textbox_botherRate.started,botherRate_key_resp.started,textbox_botherRate.text,botherRate_key_resp.keys,botherRate_key_resp.rt,ringBell_text_3.started,bellKey_3.started,bellKey_3.keys,bellKey_3.rt,instruct_surprise1.started,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instruct_surprise1_5.started,prac_firstSlider_2.started,text_7.started,text_8.started,prac_firstSlider_2.response,prac_firstSlider_2.rt,instruct_surprise1_7.started,prac_firstSlider_3.started,text_9.started,text_10.started,prac_firstSlider_3.response,prac_firstSlider_3.rt,task_blockText_2.started,task_blockReminders_keyResp_2.started,task_blockReminders_keyResp_2.keys,task_blockReminders_keyResp_2.rt,polygon2.started,first_surpStimuliA1.started,fStimA1.started,firstStim_sliderA1.started,first_mouseA1.started,text.started,text_2.started,firstStim_sliderA1.response,firstStim_sliderA1.rt,first_mouseA1.x,first_mouseA1.y,first_mouseA1.leftButton,first_mouseA1.midButton,first_mouseA1.rightButton,first_mouseA1.time,thisISI3,polygon.started,polygon.stopped,polygon2.stopped,ringBell_text_4.started,bellKey_4.started,id,cb,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,half_surp_table6.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row430.csv,,,,,,,,,,,,,,,,,,,0,5,5,5,0,16,16,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
,,,,,,,,,,,,half_surp_table6.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row170.csv,img/neutralC/CFD-IM-617-174-N.jpg,1,,,,,,,,,,,,,,,,,0,5,5,5,0,17,17,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5084.154863199976,5084.154863199976,5084.154863199976,0.08915359998354688,5084.154863199976,5084.154863199976,4.0,11.775772199966013,"[0.08611111111111111, 0.07962962962962963]","[0.2064814814814815, 0.2212962962962963]","[1, 1]","[0, 0]","[0, 0]","[10.4634174000239, 11.658909899997525]",1.1879699248120301,5095.934260500013,5097.224478400021,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
,,,,,,,,,,,,half_surp_table6.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row170.csv,,,,,,,,,,,,,,,,,,,0,5,5,5,0,17,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
,,,,,,,,,,,,half_surp_table6.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row291.csv,img/neutralC/CFD-MM-301-011-N.jpg,0,,,,,,,,,,,,,,,,,0,5,5,5,0,18,18,33,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5097.224478400021,5097.224478400021,5097.224478400021,0.08736649999627843,5097.224478400021,5097.224478400021,3.0,3.619044599996414,[-0.09537037037037037],[0.22314814814814815],[1],[0],[0],[3.45393379998859],0.9854636591478696,5100.8501559,5101.914679999987,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
,,,,,,,,,,,,half_surp_table6.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row291.csv,,,,,,,,,,,,,,,,,,,0,5,5,5,0,18,18,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
,,,,,,,,,,,,half_surp_table6.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row571.csv,img/neutralC/CFD-LM-201-057-N.jpg,0,,,,,,,,,,,,,,,,,0,5,5,5,0,19,19,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5101.914679999987,5101.914679999987,5101.914679999987,0.06403209996642545,5101.914679999987,5101.914679999987,5.0,3.4383799000061117,[0.25277777777777777],[0.2212962962962963],[1],[0],[0],[3.2877272999612615],1.0796992481203007,5105.357590499974,5106.5120342000155,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
,,,,,,,,,,,,half_surp_table6.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row571.csv,,,,,,,,,,,,,,,,,,,0,5,5,5,0,19,19,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
,,,,,,,,,,,,half_surp_table6.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row206.csv,img/neutralC/CFD-IM-675-015-N.jpg,1,,,,,,,,,,,,,,,,,0,5,5,5,0,20,20,30,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5106.5120342000155,5106.5120342000155,5106.5120342000155,0.06085800001164898,5106.5120342000155,5106.5120342000155,4.0,8.189936200040393,[0.08611111111111111],[0.2212962962962963],[1],[0],[0],[8.025338399980683],1.006516290726817,5114.706862399995,5115.797246699978,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
,,,,,,,,,,,,half_surp_table6.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row206.csv,,,,,,,,,,,,,,,,,,,0,5,5,5,0,20,20,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
,,,,,,,,,,,,half_surp_table6.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row24.csv,img/neutralC/CFD-BF-029-031-N.jpg,1,,,,,,,,,,,,,,,,,0,5,5,5,0,21,21,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5115.797246699978,5115.797246699978,5115.797246699978,0.06991429999470711,5115.797246699978,5115.797246699978,3.0,3.132871600042563,[-0.08796296296296297],[0.22592592592592592],[1],[0],[0],[2.96587900002487],0.8571428571428571,5118.935414300009,5119.876464499976,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
,,,,,,,,,,,,half_surp_table6.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row24.csv,,,,,,,,,,,,,,,,,,,0,5,5,5,0,21,21,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
,,,,,,,,,,,,half_surp_table6.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row109.csv,img/neutralC/CFD-AF-200-228-N.jpg,0,,,,,,,,,,,,,,,,,0,5,5,5,0,22,22,71,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5119.876464499976,5119.876464499976,5119.876464499976,0.07030949997715652,5119.876464499976,5119.876464499976,4.0,60.829910000029486,[0.08703703703703704],[0.22314814814814815],[1],[0],[0],[60.69132790004369],0.9674185463659148,5180.70848999999,5181.775866399985,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
,,,,,,,,,,,,half_surp_table6.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row109.csv,,,,,,,,,,,,,,,,,,,0,5,5,5,0,22,22,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
,,,,,,,,,,,,half_surp_table6.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row557.csv,img/neutralC/CFD-WF-220-101-N.jpg,0,,,,,,,,,,,,,,,,,0,5,5,5,0,23,23,47,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5181.775866399985,5181.775866399985,5181.775866399985,0.08746020001126453,5181.775866399985,5181.775866399985,3.0,2.7307512999977916,[-0.0824074074074074],[0.21944444444444444],[1],[0],[0],[2.602647799998522],1.0676691729323309,5184.514145599969,5185.65327239997,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
,,,,,,,,,,,,half_surp_table6.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row557.csv,,,,,,,,,,,,,,,,,,,0,5,5,5,0,23,23,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
,,,,,,,,,,,,half_surp_table6.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row306.csv,img/neutralC/CFD-MF-303-013-N.jpg,0,,,,,,,,,,,,,,,,,0,5,5,5,0,24,24,66,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5185.65327239997,5185.65327239997,5185.65327239997,0.058730099990498275,5185.65327239997,5185.65327239997,5.0,5.226757299969904,[0.25833333333333336],[0.2175925925925926],[1],[0],[0],[5.0656583000090905],0.8451127819548871,5190.886238700012,5191.810350799991,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
,,,,,,,,,,,,half_surp_table6.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row306.csv,,,,,,,,,,,,,,,,,,,0,5,5,5,0,24,24,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
,,,,,,,,,,,,half_surp_table6.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row169.csv,img/neutralC/CFD-LF-215-157-N.jpg,0,,,,,,,,,,,,,,,,,0,5,5,5,0,25,25,49,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5191.810350799991,5191.810350799991,5191.810350799991,0.06589339999482036,5191.810350799991,5191.810350799991,3.0,1.9834593000123277,[-0.08518518518518518],[0.22314814814814815],[1],[0],[0],[1.8785761999897659],1.0947368421052632,5193.797996599984,5194.978840900003,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
,,,,,,,,,,,,half_surp_table6.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row169.csv,,,,,,,,,,,,,,,,,,,0,5,5,5,0,25,25,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
,,,,,,,,,,,,half_surp_table6.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row481.csv,img/neutralC/CFD-WM-038-003-N.jpg,1,,,,,,,,,,,,,,,,,0,5,5,5,0,26,26,26,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5194.978840900003,5194.978840900003,5194.978840900003,0.07449570001335815,5194.978840900003,5194.978840900003,2.0,3.3693948999862187,[-0.2601851851851852],[0.22777777777777777],[1],[0],[0],[3.2117409000056796],0.9393483709273183,5198.3530721999705,5199.361216599995,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
,,,,,,,,,,,,half_surp_table6.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row481.csv,,,,,,,,,,,,,,,,,,,0,5,5,5,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
,,,,,,,,,,,,half_surp_table6.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row113.csv,img/neutralC/CFD-AF-250-200-N.jpg,0,,,,,,,,,,,,,,,,,0,5,5,5,0,27,27,58,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5199.361216599995,5199.361216599995,5199.361216599995,0.05403380002826452,5199.361216599995,5199.361216599995,4.0,3.805779699992854,"[0.09537037037037037, 0.08888888888888889]","[0.24074074074074073, 0.22777777777777777]","[1, 1]","[0, 0]","[0, 0]","[2.995955699996557, 3.6751306999940425]",1.0215538847117795,5203.170551499992,5204.288434199989,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
,,,,,,,,,,,,half_surp_table6.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row113.csv,,,,,,,,,,,,,,,,,,,0,5,5,5,0,27,27,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
,,,,,,,,,,,,half_surp_table6.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row62.csv,img/neutralC/CFD-IF-705-196-N.jpg,1,,,,,,,,,,,,,,,,,0,5,5,5,0,28,28,59,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5204.288434199989,5204.288434199989,5204.288434199989,0.0819968999712728,5204.288434199989,5204.288434199989,4.0,13.423548599996138,"[0.06944444444444445, 0.08796296296296297]","[0.18425925925925926, 0.21851851851851853]","[1, 1]","[0, 0]","[0, 0]","[12.266162100015208, 13.274754700018093]",0.9644110275689223,5217.715215799981,5218.792431199981,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
,,,,,,,,,,,,half_surp_table6.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row62.csv,,,,,,,,,,,,,,,,,,,0,5,5,5,0,28,28,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
,,,,,,,,,,,,half_surp_table6.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row95.csv,img/neutralC/CFD-WM-237-052-N.jpg,0,,,,,,,,,,,,,,,,,0,5,5,5,0,29,29,28,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5218.792431199981,5218.792431199981,5218.792431199981,0.09997049998492002,5218.792431199981,5218.792431199981,5.0,3.52878910000436,"[0.2564814814814815, 0.2611111111111111]","[0.2324074074074074, 0.22685185185185186]","[1, 1]","[0, 0]","[0, 0]","[2.927493900002446, 3.3886745999916457]",0.8320802005012531,5222.32675160002,5223.240881800011,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
,,,,,,,,,,,,half_surp_table6.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row95.csv,,,,,,,,,,,,,,,,,,,0,5,5,5,0,29,29,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
,,,,,,,,,,,,half_surp_table6.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row286.csv,img/neutralC/CFD-IM-630-134-N.jpg,0,,,,,,,,,,,,,,,,,0,5,5,5,0,30,30,22,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5223.240881800011,5223.240881800011,5223.240881800011,0.06859840004472062,5223.240881800011,5223.240881800011,3.0,2.7675770000205375,[-0.08981481481481482],[0.2175925925925926],[1],[0],[0],[2.621495999977924],0.9002506265664161,5226.011509899981,5226.981615700002,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
,,,,,,,,,,,,half_surp_table6.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row286.csv,,,,,,,,,,,,,,,,,,,0,5,5,5,0,30,30,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
,,,,,,,,,,,,half_surp_table6.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row223.csv,img/neutralC/CFD-MM-310-001-N.jpg,1,,,,,,,,,,,,,,,,,0,5,5,5,0,31,31,39,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5226.981615700002,5226.981615700002,5226.981615700002,0.056895899993833154,5226.981615700002,5226.981615700002,4.0,14.503001699980814,[0.09351851851851851],[0.21944444444444444],[1],[0],[0],[14.37936850002734],0.874185463659148,5241.493138999969,5242.4744276999845,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
,,,,,,,,,,,,half_surp_table6.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row223.csv,,,,,,,,,,,,,,,,,,,0,5,5,5,0,31,31,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
,,,,,,,,,,,,half_surp_table6.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row535.csv,img/neutralC/CFD-AM-210-035-N.jpg,0,,,,,,,,,,,,,,,,,0,5,5,5,0,32,32,46,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5242.4744276999845,5242.4744276999845,5242.4744276999845,0.09550290001789108,5242.4744276999845,5242.4744276999845,5.0,3.254308699979447,[0.2611111111111111],[0.21574074074074073],[1],[0],[0],[3.120861099974718],0.8270676691729324,5245.734419899993,5246.636365499988,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
,,,,,,,,,,,,half_surp_table6.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row535.csv,,,,,,,,,,,,,,,,,,,0,5,5,5,0,32,32,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
,,,,,,,,,,,,half_surp_table6.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row93.csv,img/neutralC/CFD-LF-218-072-N.jpg,1,,,,,,,,,,,,,,,,,0,5,5,5,0,33,33,50,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.636365499988,5246.636365499988,5246.636365499988,0.06283849995816126,5246.636365499988,5246.636365499988,2.0,3.1849722000188194,[-0.25462962962962965],[0.22592592592592592],[1],[0],[0],[3.0152246999787167],0.8050125313283208,5249.824537699984,5250.6978720999905,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
,,,,,,,,,,,,half_surp_table6.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row93.csv,,,,,,,,,,,,,,,,,,,0,5,5,5,0,33,33,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
,,,,,,,,,,,,half_surp_table6.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row305.csv,img/neutralC/CFD-MM-318-003-N.jpg,1,,,,,,,,,,,,,,,,,0,5,5,5,0,34,34,36,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5250.6978720999905,5250.6978720999905,5250.6978720999905,0.05722710001282394,5250.6978720999905,5250.6978720999905,4.0,7.246322399994824,[0.08888888888888889],[0.21574074074074073],[1],[0],[0],[7.068145199969877],1.1849624060150377,5257.948803799984,5259.212943100021,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
,,,,,,,,,,,,half_surp_table6.csv,New or Old?,New,Old,csv_files/surprise_csv_files/surpriseTable_row305.csv,,,,,,,,,,,,,,,,,,,0,5,5,5,0,34,34,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200007,A,2022-10-12_13h54.22.262,mfe_b,2022.2.4,240.60902961948977,
